id,created_at,text,retweet_count,favorite_count,media_count
769602087734878208,2016-08-27 18:26:50,@EllleWood it's happening babe it's okay xo,0,0,0
769601733823754249,2016-08-27 18:25:26,@EllleWood aye ee dae,0,0,0
769365358922850304,2016-08-27 02:46:10,@Sarahgreene04 love you the most 🐱💕💅🏼,0,1,0
769363188051800064,2016-08-27 02:37:32,pikachu.. Bless you hahahahahha nah,0,0,0
769358300085354496,2016-08-27 02:18:07,Soooo happy to see my saz bean tonight 💕💕💕💕💕💕,1,1,0
769355713533673472,2016-08-27 02:07:50,had the best night with courtney and Lori 💅🏼💕,0,0,0
769216559835480064,2016-08-26 16:54:53,"No Armani, no punani",0,0,0
769215308414541828,2016-08-26 16:49:55,Actual get me hame and on the bevy,0,1,0
769173493023805440,2016-08-26 14:03:45,You might be grappling with the fine line between fact and fan... More for Cancer https://t.co/8Mbauze6HK,0,0,0
769119540668166144,2016-08-26 10:29:22,Keep getting messages from dominos asking if I want a pizza. Fuck off am getting fat,0,1,0
769073561919184896,2016-08-26 07:26:40,Forgot how geed Kate Nash was,0,0,0
769069335696576512,2016-08-26 07:09:52,OH HOW I FUCKING LOVE PAY DAY 💸💸💸,0,2,0
768955430345277444,2016-08-25 23:37:15,@EllleWood true,0,0,0
768918308510990336,2016-08-25 21:09:45,"Elle wood ""me on Saturday night"" https://t.co/P6KSGnyoZl",0,0,1
768861972171526144,2016-08-25 17:25:53,Could be too excited to get drunk this weekend 😎,0,1,0
768854316048416769,2016-08-25 16:55:28,whenever I have something planned I always break out in spots 🙄🙄,0,0,0
768810975369703424,2016-08-25 14:03:15,"People may question your current choices, but you're not likel... More for Cancer https://t.co/8Mbauze6HK",0,0,0
768714457396772864,2016-08-25 07:39:43,too cosy to get out of ma bed 😴😴,0,0,0
768714206275313664,2016-08-25 07:38:43,Nearly Friday pass me the bevy,0,0,0
768519571875700737,2016-08-24 18:45:18,I want to hate you so much but it's fucking impossible,0,2,0
768260336789094400,2016-08-24 01:35:12,sleep would be fabulous 🙄☹️,0,0,0
768248128076152833,2016-08-24 00:46:41,cute the me and my best pals got matching tattoos on holiday 👭👭,1,1,0
768220756660592640,2016-08-23 22:57:55,oh I like angry gaz 😍😍 #Exonthebeach,0,2,0
768077832480235520,2016-08-23 13:30:00,Every time I hear any dream will do it just reminds me of pirates in Maga 😂😂,0,0,0
768033639129047040,2016-08-23 10:34:23,@Sarahgreene04 this weekend? Aye,0,1,0
768027413645299712,2016-08-23 10:09:39,buzzing to get fucked up this weekend 👭💃🏼,1,2,0
768024285432676352,2016-08-23 09:57:13,ever just wake up and think Na no the day m8,0,0,0
767715832457756672,2016-08-22 13:31:32,I try tell myself everyday I'll drink more water and eat healthy and it never happens,0,7,0
767715010009333760,2016-08-22 13:28:16,I want a new tattoo,0,1,0
767714012788363266,2016-08-22 13:24:18,"RT @Bradleyfouchex: i just want to be on holiday, fuck Dumfries",1,0,0
767442499661099008,2016-08-21 19:25:24,wanting to message someone but knowing it's not worth your time 🙄☹️,1,9,0
767267091900760065,2016-08-21 07:48:24,The tartelette palette in bloom is by far my favourite 😍😍,0,1,0
767116674483032064,2016-08-20 21:50:42,first Saturday night in for ages 😴🙌🏼,0,1,0
766941103765544960,2016-08-20 10:13:02,could gan a big fat ricos,0,1,0
766802031952691200,2016-08-20 01:00:25,fresh bed sheets 😋💕💕💕💕,0,0,0
766783316674609153,2016-08-19 23:46:03,No way did I just witness my sister asking if she had a heavy minge Hahahahahaha,0,0,0
766640737861656576,2016-08-19 14:19:30,Nothing irritates me more than other drivers taking up two lanes 😡😡,0,0,0
766638213909716992,2016-08-19 14:09:28,So many thoughts are running around inside your head that you ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
765943978697060352,2016-08-17 16:10:49,hate how everyone knows everyone else's business in this town🙄 get me out of Dumfries mun,0,0,0
765674804728954884,2016-08-16 22:21:13,I miss my brother 😭💔,0,0,0
765665435102609408,2016-08-16 21:43:59,@Sarahgreene04 no really part of the fam,0,0,0
765665222770225153,2016-08-16 21:43:09,honestly fed up of feeling like this☹️ 12/10 the shittest year ever,2,1,0
765665090158882816,2016-08-16 21:42:37,@Sarahgreene04 deleted out the chat dk when you's gan,0,0,0
765657137854963712,2016-08-16 21:11:01,no seen my pals in about 3 weeks :LL,0,0,0
765550154749399041,2016-08-16 14:05:54,You can straddle the divide between caution and risk today by ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
765279854728282112,2016-08-15 20:11:50,feel sooo ill 😩😷😷,0,0,0
765189180162834432,2016-08-15 14:11:31,"Normally you can handle emotionally intense conversations, eve... More for Cancer https://t.co/8Mbauze6HK",0,0,0
765096950869925888,2016-08-15 08:05:02,why does one eyebrow always sit nicer than the other 🙄🙄🙄,1,6,0
764824827458748416,2016-08-14 14:03:43,"It's reasonable to make a sacrifice for love or approval, as l... More for Cancer https://t.co/8Mbauze6HK",0,0,0
764798611481829376,2016-08-14 12:19:32,Working Sunday's should be illegal,0,1,0
764784606646267904,2016-08-14 11:23:53,wheres my mum with my bacon roll mun,0,0,0
764660141081985024,2016-08-14 03:09:18,dinny walk to heathhall in platform heels is kills 💔,0,1,0
764515135851524096,2016-08-13 17:33:07,@EllleWood @Sarahgreene04 gay,0,1,0
764222905202925569,2016-08-12 22:11:53,buzzing for a cheeky day off tomorrow 😏🍷,0,0,0
764184327169142784,2016-08-12 19:38:36,gutted I lost my Pandora bracelet last Saturday night 💔💔,0,0,0
764180140473589762,2016-08-12 19:21:57,Friday nights are shit,0,1,0
764177147749658628,2016-08-12 19:10:04,when you got for a sleep and wake up feeling worse then you already did 🙄,0,0,0
764175976297328640,2016-08-12 19:05:25,@EllleWood usual,0,1,0
764001542487760896,2016-08-12 07:32:16,my mum better not be giving me her bug 😷🤒,0,0,0
763854744796430336,2016-08-11 21:48:57,No I don't want your body but I'm picturing your body with somebody else,0,1,0
763805184573181952,2016-08-11 18:32:01,RT @The1975Updates: holy shit Matty https://t.co/uhNJ38qdIh,1477,0,1
763795759040954369,2016-08-11 17:54:34,@EllleWood 😜😜,0,1,0
763790905648250880,2016-08-11 17:35:17,so true😂😂 https://t.co/bEMGpmbZNS,0,1,1
763662007992258560,2016-08-11 09:03:05,@Sarahgreene04 av just no got a life,0,0,0
763657493654474752,2016-08-11 08:45:09,Calvin Harris is so weird on snapchat,0,2,0
763439241309331456,2016-08-10 18:17:53,sitting like a Fanny because of the bruise on my Arse 🙄🙄☹️,0,0,0
763407130221219840,2016-08-10 16:10:17,Depressing af that this time last month I was gan back to Maga 💔,0,0,0
763381470606061568,2016-08-10 14:28:20,my mums still not over the fact I went skinny dipping in Maga 😂😂😂,0,2,0
763354214554828803,2016-08-10 12:40:01,My toothpaste tastes like sambuca gad,0,0,0
763347932422832129,2016-08-10 12:15:04,I swear my dad is the loudest eater gan 🙅🏼😠,0,0,0
763345751095246849,2016-08-10 12:06:23,@_ashleyburgess heed,0,0,0
763345520463142912,2016-08-10 12:05:29,I've had dj badboy - Friday night stuck in my need for days now 🙄,0,0,0
762976132576710656,2016-08-09 11:37:40,"do boys just look at lassies and think ""haha class I'm gan make her look like a proper mug""",1,1,0
762961395965161472,2016-08-09 10:39:06,biggest head fuck gan I swear,0,0,0
762958837888548864,2016-08-09 10:28:56,@EllleWood I've got £6 in mine together that'll get us maybe a drink each and shot to share 😂😂,0,0,0
762954046026244097,2016-08-09 10:09:54,me and elle are skint but still trying to think of ways to gan oot this weekend😂🍷,0,1,0
762757610328170497,2016-08-08 21:09:20,You know the sound inside rock to the beat rock to the baseline,0,0,0
762719389745606656,2016-08-08 18:37:27,I'd change every single thing about myself if I could🙄 It's so frustrating how looking at perfect girls can make you feel so shit😂😭,0,3,0
762311174591578112,2016-08-07 15:35:21,Canny handle it can we guys,0,2,0
762263407554916352,2016-08-07 12:25:33,I'm not okay,0,1,0
762025454677139456,2016-08-06 20:40:00,I'm so ugly it's laughable,0,0,0
762011237106511872,2016-08-06 19:43:31,Somebody call 911 shawty fire burning on the dancefloor,0,1,0
761841307253936128,2016-08-06 08:28:16,🙄😔,0,0,0
761692632947064832,2016-08-05 22:37:29,Feed em to the lions,0,2,0
761685538973843456,2016-08-05 22:09:18,you make me sad ☹️☹️,0,0,0
761607421676687360,2016-08-05 16:58:53,pass me the drink 👐🏼,0,1,0
761140810226212864,2016-08-04 10:04:45,can it just be winter now 🎅🏼🎄,0,2,0
760896499190468608,2016-08-03 17:53:56,Angus thongs and perfect snogging is still my favourite movie,1,2,0
760213032932937728,2016-08-01 20:38:05,my two favourite tattoos 😍💉💉 https://t.co/UM6g2ANyab,0,12,1
760113504070148097,2016-08-01 14:02:36,You're looking to stabilize your routine now and hope to make ... More for Cancer https://t.co/8Mbauze6HK,0,0,0
759597828968767488,2016-07-31 03:53:29,RT @TheOITNBFans: WHO DID THIS?! 😂😭😭 https://t.co/M2oL5UusBc,5297,0,1
759597271214354433,2016-07-31 03:51:16,Stop messaging me when you've got a girlfriend mate. Not much respect 🙄🙄,1,5,0
759589375437070336,2016-07-31 03:19:54,10/10 freezing,0,0,0
759357217711779840,2016-07-30 11:57:23,I keep dancing on my own,0,0,0
758961739937439748,2016-07-29 09:45:54,What was I ever thinking gad hahahaha,0,0,0
758726717993287681,2016-07-28 18:12:00,PAY DAY TOMORROW 😆🤑💸,0,2,0
757995715360686080,2016-07-26 17:47:16,today's going so slow,0,0,0
757927957289631744,2016-07-26 13:18:01,got a wedding next month and still have nothing to wear,0,0,0
757890219886702593,2016-07-26 10:48:03,The fire you ignited good bad and undecided,0,0,0
757689864070500352,2016-07-25 21:31:55,buzzing for sat 😋🍷🍷,0,0,0
757648227286052864,2016-07-25 18:46:28,@Sarahgreene04 no,0,0,0
757586296969785344,2016-07-25 14:40:23,buzzing but feart to dye my hair lilac next week 🙈🙈,0,0,0
757576618265096192,2016-07-25 14:01:55,"Ironically, you can push others to their limits without appear... More for Cancer https://t.co/8Mbauze6HK",0,0,0
757213978384666624,2016-07-24 14:00:55,"You're expected to take over a floundering project today, even... More for Cancer https://t.co/8Mbauze6HK",0,0,0
757208961691095040,2016-07-24 13:40:59,canny wait for my bed 😴😴😴,0,0,0
756851195096903680,2016-07-23 13:59:21,"Your dreams seem more important than your real life today, but... More for Cancer https://t.co/8Mbauze6HK",0,0,0
756805552672571392,2016-07-23 10:57:59,not in the mood today 🙃🙂,0,0,0
756532211713732608,2016-07-22 16:51:49,I give up with you m8,0,0,0
756251495507566592,2016-07-21 22:16:21,@EllleWood Maga every time,0,1,0
756236601584447488,2016-07-21 21:17:10,only got back from Maga yesterday and I need back already 💔☀️,0,1,0
756236194648879104,2016-07-21 21:15:33,RT @_JackBeaird: Get me back to Maga 😩🍻,32,0,0
756236138738806786,2016-07-21 21:15:20,Yer da does the Avon,0,1,0
755798227342024705,2016-07-20 16:15:14,canny believe my purse got stolen hahaha,0,0,0
755794022996779008,2016-07-20 15:58:31,@LewisConnell_17 hahahhaha,0,0,0
755776565691215872,2016-07-20 14:49:09,I've got nothing left,0,1,0
755764995158188032,2016-07-20 14:03:10,You may not set the world on fire with the heat of your passio... More for Cancer https://t.co/8Mbauze6HK,0,0,0
755402741128663040,2016-07-19 14:03:42,You may be painfully aware of the feelings you normally suppre... More for Cancer https://t.co/8Mbauze6HK,0,0,0
755364029594501120,2016-07-19 11:29:53,am no coming hame ☀️,0,1,0
755040681739980800,2016-07-18 14:05:01,Channeling your artistic creativity into something tangible is... More for Cancer https://t.co/8Mbauze6HK,0,0,0
753237151253430272,2016-07-13 14:38:25,Maga's actual class,1,3,0
753228747025715201,2016-07-13 14:05:02,"You're not a fan of instability, especially when it impacts yo... More for Cancer https://t.co/8Mbauze6HK",0,0,0
752865761354391552,2016-07-12 14:02:39,Buying things that pump up your prestige may be worth the mone... More for Cancer https://t.co/8Mbauze6HK,0,0,0
752865243827765252,2016-07-12 14:00:36,RT @EllleWood: Maga does bad things to good people,1,0,0
752503181402267648,2016-07-11 14:01:53,Instead of nurturing those you care for by comforting them wit... More for Cancer https://t.co/8Mbauze6HK,0,0,0
752140958280527876,2016-07-10 14:02:33,You're quite content in your own little corner of the universe... More for Cancer https://t.co/8Mbauze6HK,0,0,0
751779721659097089,2016-07-09 14:07:07,It seems as if there's never enough time to catch up on all yo... More for Cancer https://t.co/8Mbauze6HK,0,0,0
751696211149717504,2016-07-09 08:35:17,AM GAN TAE MAGA THE NIGHT,0,4,0
751467265044996100,2016-07-08 17:25:32,1975's presale for tickets come out on Wednesday and I'm on holiday oh ma gawd 😩😩😩😩😩,0,0,0
751402883246063616,2016-07-08 13:09:42,"Cherish every moment, never know what's round the corner❣",1,3,0
751083270499143680,2016-07-07 15:59:40,packing for my holidays made everything real 😍 roll on Saturday night 🌞🌞,0,0,0
751053524184600578,2016-07-07 14:01:28,You might wish that people didn't love you so much today -- or... More for Cancer https://t.co/8Mbauze6HK,0,0,0
750608278191742976,2016-07-06 08:32:13,Beds too comfy to leave,0,1,0
750015272002740225,2016-07-04 17:15:50,fed up of me always making the effort 🙄 fuck off,0,1,0
749966323501764608,2016-07-04 14:01:19,Complex emotions and shifting circumstances require you to tak... More for Cancer https://t.co/8Mbauze6HK,0,0,0
749901190079610880,2016-07-04 09:42:30,cannot wait to get the fuck out this town for 10 days ✈️,0,0,0
749644398187646976,2016-07-03 16:42:06,Happy birthday to me,0,0,0
749603557444202496,2016-07-03 13:59:49,"You are more transparent today than you think. In fact, you mi... More for Cancer https://t.co/8Mbauze6HK",0,0,0
749293527327207424,2016-07-02 17:27:52,@Sarahgreene04 omg I forgot aboot ma tops fs,0,1,0
749292452436123648,2016-07-02 17:23:36,@Sarahgreene04 2 shots anaw? €5,0,0,0
749291941712498688,2016-07-02 17:21:34,@Sarahgreene04 geez a woo woo,0,0,0
749291717426307072,2016-07-02 17:20:41,@Sarahgreene04 I'm happy we gan on holiday next week 😍😍,0,0,0
749291264458231808,2016-07-02 17:18:53,@Sarahgreene04 no babe,0,0,0
749290978037628928,2016-07-02 17:17:44,@Sarahgreene04 ur actually disgusting,0,0,0
749290378847739904,2016-07-02 17:15:22,@Sarahgreene04 watching Harry Potter? Aye,0,0,0
749290121653002241,2016-07-02 17:14:20,@Sarahgreene04 10/10 wasn't,0,0,0
749289921001713664,2016-07-02 17:13:32,@Sarahgreene04 Na mate,0,0,0
749283470510292993,2016-07-02 16:47:55,@EllleWood haha rank,0,0,0
749283450377691140,2016-07-02 16:47:50,@EllleWood ur ranj,0,0,0
749282239507202049,2016-07-02 16:43:01,@EllleWood watching Harry Potter,0,0,0
749280448233238528,2016-07-02 16:35:54,times like this I regret not going to sleep until like 4am😴😴😴,0,1,0
749241172107800577,2016-07-02 13:59:50,Your feelings are flying through your mind at the speed of lig... More for Cancer https://t.co/8Mbauze6HK,0,0,0
749121261712867328,2016-07-02 06:03:21,Maga in a week lads,1,1,0
748942033260281856,2016-07-01 18:11:10,RT @Sarahgreene04: Maga can't come quick enough 😴,2,0,0
748879832222621696,2016-07-01 14:04:00,Discretion is critical today as you handle the awkward cleanup... More for Cancer https://t.co/8Mbauze6HK,0,0,0
748784015050629121,2016-07-01 07:43:15,birthday on Sunday and Maga next Sunday 😍✈️,0,0,0
748516612697788417,2016-06-30 14:00:41,Finding satisfaction can be an uphill battle when you're deali... More for Cancer https://t.co/8Mbauze6HK,0,0,0
748290377422090240,2016-06-29 23:01:43,Nathan and Cara are my actual fave #loveisland,0,3,0
748278403447521280,2016-06-29 22:14:08,in love with my new tatt 😍💉 #tattoo https://t.co/Dc8hIa0ZZB,0,7,1
748154348455100416,2016-06-29 14:01:11,You are intent on revitalizing an existing relationship or fin... More for Cancer https://t.co/8Mbauze6HK,0,0,0
747922256379187200,2016-06-28 22:38:56,buzzing to get a new tatt tomorrow 💉💉,0,0,0
747921641460604929,2016-06-28 22:36:29,The 1975's set looked fucking unreal at Glastonbury 😍😍,0,0,0
747875028457394177,2016-06-28 19:31:16,Actual cannot wait to get away next Sunday ☀️✈️,0,2,0
747792455936794624,2016-06-28 14:03:09,"Although confrontation is rarely your cup of tea, your immedia... More for Cancer https://t.co/8Mbauze6HK",0,0,0
747701084022517761,2016-06-28 08:00:04,my timehop makes me sick sometimes,0,1,0
747430035426971648,2016-06-27 14:03:01,You are standing at the confluence of two mighty rivers today.... More for Cancer https://t.co/8Mbauze6HK,0,0,0
747190325387603968,2016-06-26 22:10:30,Maga in 2 weeks lads 😎,1,0,0
746813468532158464,2016-06-25 21:13:00,It's like tradition to play Loch Lomond at the end of every party,0,0,0
746704543782625281,2016-06-25 14:00:10,Your philosophical approach can be rather detached from your f... More for Cancer https://t.co/8Mbauze6HK,0,0,0
746342366961770498,2016-06-24 14:01:01,Concealing your feelings is a coping mechanism that often work... More for Cancer https://t.co/8Mbauze6HK,0,0,0
746080818691477505,2016-06-23 20:41:43,Fuck off. Cunt,0,0,0
746015100411191296,2016-06-23 16:20:34,"next week is gonna be sooo good😍 new tattoo Wednesday, new car Friday and my birthday on the Sunday 😍👏🏼👏🏼",0,0,0
745736506631938048,2016-06-22 21:53:32,how actual cute is terry though 😍😥,0,0,0
745197966194008064,2016-06-21 10:13:34,Tattoo number 4 next Wednesday😆💉,0,1,0
745165944587116544,2016-06-21 08:06:20,☺️🙈,0,1,0
744895938943029248,2016-06-20 14:13:25,"You may be clinging to old patterns at work, yet the planets a... More for Cancer https://t.co/8Mbauze6HK",0,0,0
744615431877595136,2016-06-19 19:38:47,2 weeks until my birthday and 3 weeks until Maga 😍🍻,0,1,0
744410359444930560,2016-06-19 06:03:54,RT @EllleWood: Feel soooooooooo sorry for some lassies who can't see what they're boyfriends are like,1,0,0
744410312200302596,2016-06-19 06:03:43,cant wait for 4 o'clock 😴😴,0,0,0
743927003708006401,2016-06-17 22:03:13,going out tomorrow night and working at half 7 on Sunday hahaha bantz,0,0,0
743924353948131328,2016-06-17 21:52:42,RT @EllleWood: Buzzing my tatas off for maga 😜😜,2,0,0
743862819293134850,2016-06-17 17:48:11,I need to stop myself from buying make up on pay day,0,0,0
743051809682526208,2016-06-15 12:05:31,honestly cannot wait to get away on holiday ☀️✈️,0,1,0
742727790697533441,2016-06-14 14:37:59,Stop looking for sympathy you rat,0,0,0
742050818736689152,2016-06-12 17:47:56,cant believe prom was a year ago💃🏼 wish we could do it all over again https://t.co/k3f8YDzwm7,0,0,1
741996537979404289,2016-06-12 14:12:14,It appears as if the last vestiges of social stability are bei... More for Cancer https://t.co/8Mbauze6HK,0,0,0
741981928795058176,2016-06-12 13:14:11,I'm so upset McDonald's is closed 💔,0,1,0
741953884206288896,2016-06-12 11:22:45,@EllleWood rough,0,0,0
741953680585461761,2016-06-12 11:21:56,@EllleWood all In the name🙋🏼 am sound,0,0,0
741953517422825472,2016-06-12 11:21:18,@EllleWood help,0,0,0
741928562362621952,2016-06-12 09:42:08,I am not okay,0,1,0
741853328112529408,2016-06-12 04:43:11,Drunkkkk https://t.co/YJxx899LhL,1,2,1
741687788605706240,2016-06-11 17:45:23,@eilidhhering123 the best,0,0,0
741679843809583104,2016-06-11 17:13:49,still don't have a clue what I'm wearing tonight,0,0,0
741605025861017601,2016-06-11 12:16:31,some people are so fucking judgemental,0,0,0
741380267206684672,2016-06-10 21:23:24,@Sarahgreene04 @EllleWood 👸🏼🙆🏼,0,0,0
741380051237736448,2016-06-10 21:22:33,@EllleWood @Sarahgreene04 all in the name though,0,0,0
741367316328353792,2016-06-10 20:31:56,@Sarahgreene04 @EllleWood those conversations were disgusting hahahahaha,0,1,0
741349884683522048,2016-06-10 19:22:40,@EllleWood hahahaha I don't remember this but aye,0,0,0
741348067761397760,2016-06-10 19:15:27,my friends make me unreal happy👭💕,0,4,0
741203854025445376,2016-06-10 09:42:24,this time next month we'll be in maga😍✈️,0,1,0
741036634171400192,2016-06-09 22:37:56,pass me the vodka,0,3,0
740990887191293952,2016-06-09 19:36:09,Oh wow 😍😍😍 https://t.co/SyPuYMKHrz,0,3,1
740990357886935040,2016-06-09 19:34:02,get me on holiday now ☀️✈️,0,1,0
740984533554765824,2016-06-09 19:10:54,can't be fucked with anyone or anything 🙃🙂,1,3,0
740815664382906368,2016-06-09 07:59:52,feel so ill and the thought of work kills me 💔💔,0,0,0
740590904931651584,2016-06-08 17:06:45,excited for a night out with Eilidh feel like I've not seen her in forever 👭,0,1,0
740532002294763520,2016-06-08 13:12:42,Is it no the weekend yet,0,0,0
740323271694913536,2016-06-07 23:23:17,🙄😔,0,0,0
740312375706963968,2016-06-07 22:39:59,Scotty T looks unreal in tonight's Geordie shore 😍😍,0,1,0
740151428992409600,2016-06-07 12:00:26,feel sooo poorly today 😩,0,0,0
739946006947745792,2016-06-06 22:24:10,33 days until Maga 😍🍻👙,0,0,0
739931887871918081,2016-06-06 21:28:03,"having a group chat with Beth elle and holly is so weird, just like old times 👸🏼",0,1,0
739921142106972160,2016-06-06 20:45:22,@EllleWood class dancing Hiy,0,0,0
739920252465774592,2016-06-06 20:41:49,@EllleWood haha https://t.co/E3ZouQj6Ey,0,0,1
739919745500209152,2016-06-06 20:39:49,@EllleWood same,0,0,0
739840882472583168,2016-06-06 15:26:26,nothing worse than sitting on leather seats in this weather and having to peel yourself off 😩,0,6,0
739582631042506752,2016-06-05 22:20:14,far too warm 😰,0,1,0
739459237777051648,2016-06-05 14:09:55,Your mind may be racing as you worry about all you must do tod... More for Cancer https://t.co/8Mbauze6HK,0,0,0
739058823084789760,2016-06-04 11:38:49,🍻🍻,0,0,0
739054892401217536,2016-06-04 11:23:11,Sipping on coke and rum in like so what I'm drunk,0,0,0
739053346171015168,2016-06-04 11:17:03,just want to be on holiday now👙☀️✈️,0,0,0
738690202445713409,2016-06-03 11:14:03,Month until my birthday 🙋🏼🙋🏼,0,0,0
738414501515689984,2016-06-02 16:58:30,Get me to Maga 👙🍻☀️,0,2,0
738371917170630656,2016-06-02 14:09:17,"Obviously, you expect your friends to be reliable, offering yo... More for Cancer https://t.co/8Mbauze6HK",0,0,0
738352354899136512,2016-06-02 12:51:33,Forgot how geed jake Bugg was,0,0,0
738338498856488960,2016-06-02 11:56:30,Fuck off you prick haha,0,1,0
738307613264384000,2016-06-02 09:53:46,gutted @AaronCGShore and @GazGShore are in magaluf😩 couldn't you's of went next month💔,0,2,0
738155281440329730,2016-06-01 23:48:28,I can never get to sleep at a decent time 😴,1,1,0
738128687216898048,2016-06-01 22:02:47,Hey bitch,0,0,0
738089652977082368,2016-06-01 19:27:40,loooove when the 1975 plays in my work 😍,0,0,0
738001588841779201,2016-06-01 13:37:44,"RT @the1975: // D E C E M B E R 2 0 1 6 U K // L O V E https://t.co/Lw9r5iUW5Q 

https://t.co/Wh1cKdg0e5",1587,0,0
737996352223842304,2016-06-01 13:16:56,@Sarahgreene04 👸🏼,0,0,0
737996202822782977,2016-06-01 13:16:20,@Sarahgreene04 proud,0,0,0
737995715016790016,2016-06-01 13:14:24,@Sarahgreene04 you bring me joy bbe,0,0,0
737993101592137728,2016-06-01 13:04:01,Sarahs the only pal that will come a walk with me. Geed pal,0,1,0
737821961053691904,2016-06-01 01:43:58,😴😴😴,0,0,0
737799233345081345,2016-06-01 00:13:39,Probably should stay in this weekend but I'm off on Saturday and that's telling me something 🍻,0,0,0
737798639448379392,2016-06-01 00:11:17,one night I'll actual get to sleep at a decent time,1,0,0
737798277152804864,2016-06-01 00:09:51,I go to Maga next month 😍😍😍😍🙆🏼,0,0,0
737798213063839745,2016-06-01 00:09:36,haha,0,0,0
737796832315748352,2016-06-01 00:04:07,Aw babe,0,0,0
737796435165450240,2016-06-01 00:02:32,I've watched the 1975's set at radio 1s big weekend countless times now 😍😍😍😍,0,3,0
737794710820036608,2016-05-31 23:55:41,Matty Healy's dancing is my absolute fave😂,0,1,0
737578549247246337,2016-05-31 09:36:44,@EllleWood me either was such a good concert 👏🏼,0,0,0
737575086564073473,2016-05-31 09:22:58,@EllleWood that's been a quick bloody year!,0,0,0
737572218146676737,2016-05-31 09:11:34,@EllleWood Nae way 💔,0,0,0
737441268842795008,2016-05-31 00:31:14,Armageddon will always be one of my favourite movies,0,2,0
737359910707572737,2016-05-30 19:07:56,"Tell JK I'm still rolling, yeah tell Russell I'm a brand",0,2,0
737259471341277184,2016-05-30 12:28:50,The 1975 looked unreal at radio 1s big weekend 😍😍,0,0,0
737120935778586625,2016-05-30 03:18:20,Toooo drunk,0,3,0
736985931358601216,2016-05-29 18:21:53,toon the night? Probably aye🍻🍾,0,0,0
736893644217667584,2016-05-29 12:15:10,@EllleWood hahahah still proud though,0,0,0
736886678669955072,2016-05-29 11:47:29,I was actual third wheeling a belter last night hahaha,0,3,0
736755647295987712,2016-05-29 03:06:49,start work at 10 in the morning 😴,0,0,0
736754777623830529,2016-05-29 03:03:21,All in the name of banter though,1,0,0
736754602293493760,2016-05-29 03:02:40,Being sober in town tonight was horrible hahahaha,0,1,0
735955713789399040,2016-05-26 22:08:10,Cannot wait to get away on holiday with my gals 👭💕,3,2,0
735950904080379906,2016-05-26 21:49:03,@EllleWood you need to hurry up,0,0,0
735950745418276864,2016-05-26 21:48:25,I give up trying with you now 🙃🙂🙃🙂🙃,0,0,0
735843693660364800,2016-05-26 14:43:02,"I like it when you sleep, for you are so beautiful yet so unaware of it",0,2,0
735843158639149056,2016-05-26 14:40:54,Woke up with a headache this morning and it's still not away 😒🙃,0,0,0
735596428886724608,2016-05-25 22:20:30,The actual bags under my eyes are unreal,0,1,0
735575994996805635,2016-05-25 20:59:18,@eilidhhering123 love you too,0,0,0
735574077709115392,2016-05-25 20:51:41,@eilidhhering123 are you drunk😂😂😂 but Aye love you anaw,0,0,0
735573867008266244,2016-05-25 20:50:50,@eilidhhering123 ur cute ❣,0,1,0
735573097126985728,2016-05-25 20:47:47,@eilidhhering123 probably will but thank u bbe❣,0,0,0
735545735186419713,2016-05-25 18:59:03,Feel sooo down tonight 🙄😔,0,0,0
735524633915621376,2016-05-25 17:35:12,Imagine meeting someone and travelling the world with them👫🌍,1,2,0
735515153643491328,2016-05-25 16:57:32,RT @girlposts: What people see when I let them into my life https://t.co/AO5V49z0zA,7948,0,1
735509576511016960,2016-05-25 16:35:22,I will forever be alone,2,3,0
735461338143674368,2016-05-25 13:23:41,Me https://t.co/9nAYGW3vJY,0,2,1
735433516943564800,2016-05-25 11:33:08,My cat is the best,0,1,0
735237417909784577,2016-05-24 22:33:55,Finding something to wear is the most stressful thing ever,0,0,0
735196075712122880,2016-05-24 19:49:38,RT @jadeharrie: im loving this concept of a the 1975 inspired makeup palette make this happen https://t.co/PTt6r6zIrD,2385,0,1
735183903179186176,2016-05-24 19:01:16,RT @MorganWestxo: Ever wish you never even spoke to someone because they were such a waste of time and space 🙃🙂🙃,28,0,0
735091426229374976,2016-05-24 12:53:48,Just spilt glitter all over my carpet 🙂🙃🙂🙃🙂,0,1,0
734865607930351617,2016-05-23 21:56:28,Some girls are sooo dour faced,0,1,0
734791389045788672,2016-05-23 17:01:33,Sooo want an under boob tattoo 💉,0,1,0
734692984667639808,2016-05-23 10:30:32,Nothing beats a cold 35p can 😍🙌🏼,0,1,0
734676808830967808,2016-05-23 09:26:15,Finally some good news for once 🙌🏼,0,1,0
734676034956759041,2016-05-23 09:23:11,@EllleWood obsessed,0,0,0
734555549942026240,2016-05-23 01:24:25,Fabulous time to be awake Ashley 🙄😴,0,2,0
734525377956171778,2016-05-22 23:24:31,@EllleWood such a little cunt,0,0,0
734524695219965953,2016-05-22 23:21:48,@GazGShore is something else 😍😍,0,2,0
734480105691582469,2016-05-22 20:24:37,this is so me hahaha https://t.co/V33wtcOtt4,1,6,1
734456948003856384,2016-05-22 18:52:36,@Sarahgreene04 we're tits,0,1,0
734456269642293248,2016-05-22 18:49:54,@Sarahgreene04 I had a nap and now I feel worse 😭,0,0,0
