id,created_at,text,retweet_count,favorite_count,media_count,url_count
672183518705942528,2015-12-02 22:40:14,"RT @apryllxo: Having an open mind doesn't mean accepting or even understanding the mindset of others, but it does mean having to hear and r…",578,0,0,0
672183353190318080,2015-12-02 22:39:34,RT @ReIief: all the time https://t.co/wVwRoIGQKu,799,0,1,0
672183314216800257,2015-12-02 22:39:25,I wonder what kills someone first. A gun or a thought.,1,0,0,0
672173539206815744,2015-12-02 22:00:34,"RT @David2Stevenson: Well that was fun! Now I'm going to tune into ""You Resigned"" to see the big man @Scott_Saunders_ 👊🏻😘 #TheApprentice",19,0,0,0
672171670149455873,2015-12-02 21:53:09,"Joseph is a cutie doe. Other than this challenege, he's been doing great. 
Selina should just leave. Bye. 
 #TheApprentice",0,0,0,0
672171321502113792,2015-12-02 21:51:46,RT @Wandiola101: Selina has to go. Girl has got attitude problems. #TheApprentice,11,0,0,0
672171190417510400,2015-12-02 21:51:14,RT @TheLuluLife: #TheApprentice needs 2 realise ppl won't take being verbally abused &amp; made 2 feel small for minute things. @Scott_Saunders…,182,0,0,0
672170202688315392,2015-12-02 21:47:19,I'm so sad Scott has gone. Oh My dAys. Throught this he was great BUT one slip?!! You still had this but c'mon! #TheApprentice,0,0,0,0
672064676415602694,2015-12-02 14:47:59,Been cleaning my car and it already smells so great!!! 😻🚗,0,0,0,0
672033398978953216,2015-12-02 12:43:42,RT @SarcasmPage: when your friend gets back with their ex https://t.co/PJevheNDzB,136,0,1,0
672032817774256128,2015-12-02 12:41:24,"RT @mtrench: Mean. RT @gunnin_: @mtrench Ian, it's been 3 years, how do you feel about this? https://t.co/AUI0JpeARZ",70,0,0,1
672032479243563008,2015-12-02 12:40:03,"RT @MrPeterAndre: The boys :))) 
Don't worry we are stationary https://t.co/If52TJ4dki",35,0,0,1
672032453482176513,2015-12-02 12:39:57,RT @JoshRamsay: heyyyyy youuuu guyyyyyyys https://t.co/mvnopT5EoL,288,0,1,0
671876445061455872,2015-12-02 02:20:02,"@snow13MT totally not!! I think you misread my tweet...gran😁😏
Anyway, past my bedtime... 😂😂 goodnight xox 😏😏💤",0,0,0,0
671875739839500290,2015-12-02 02:17:13,@snow13MT aw awww aw aw...it's like my gran 🙊💗,0,0,0,0
671875207330725888,2015-12-02 02:15:06,Fank you *wipes tears*  https://t.co/72TKy7KmM6,0,0,0,1
671874635399606272,2015-12-02 02:12:50,high key*** 🙊 https://t.co/jvdS3L2WBI,0,0,0,1
671874493472747521,2015-12-02 02:12:16,"This actually made me cry. Anni ... ;o i want you here foreverrrr, even tho you can be grey and boring ;( https://t.co/DWnC7Fr6ds",0,0,0,1
671872835644751872,2015-12-02 02:05:41,"Anni and Clarissa = 👵🏻👴🏼

Low key still love them. (Ofcourse)",2,1,0,0
671871990450515968,2015-12-02 02:02:19,@marianaslester @snow13MT oh wait..... Time difference BUT STILL!,0,0,0,0
671871863228932096,2015-12-02 02:01:49,"Awaawww, Anni!! (Can**) though.
 I can feel my heart melting already 😆 It's okay. You savoir your beautiful*  voice  https://t.co/q3etFhMV6I",1,0,0,1
671870875726147585,2015-12-02 01:57:54,@snow13MT 😩 i can't sleeeep D;,0,0,0,0
671870303635656704,2015-12-02 01:55:37,Nearly 2am.. Damn you brain.,0,0,0,0
671846992641974273,2015-12-02 00:23:00,RT @Michael5SOS: @tylerrjoseph @joshuadun don't be jealous tyler,21290,0,0,0
671846985125752832,2015-12-02 00:22:58,RT @tylerrjoseph: @Michael5SOS @joshuadun best friends have years of edited candid sleeping pictures on their phones... https://t.co/T2tRXG…,39663,0,0,0
671846976925925376,2015-12-02 00:22:56,RT @Michael5SOS: i've known @joshuadun like three days and I think we are best friends already,45115,0,0,0
671846746985783296,2015-12-02 00:22:01,"RT @tylerrjoseph: i once took a ""five love languages"" test and got ""words of encouragement"".
so
thank you all for the bday weesh's my frens…",14146,0,0,0
671845311824994304,2015-12-02 00:16:19,"RT @toptumblrpost: friendly reminder he turns 27 today

happy birthday @tylerrjoseph https://t.co/qDcadb7rze",239,0,1,0
671844856155799553,2015-12-02 00:14:30,Yknow theres something wrong when your sleep schedule is just as fucked up..,0,1,0,0
671746532811632640,2015-12-01 17:43:48,RT @DoItLikeMtrench: Sometimes telling a random person to have a good day and to smile makes that person day so y'all should do it :),2,0,0,0
671746227550224385,2015-12-01 17:42:35,RT @MattWebbMT: That would be amazing!!!! https://t.co/bXe63gg7uR,57,0,0,1
671682448581902337,2015-12-01 13:29:09,"Aw aw aw, I think you just too nice &amp; ilysm💖 https://t.co/xTGs5935qo",1,0,0,1
671679829255847936,2015-12-01 13:18:45,RT @TruebeSthought: Missing someone &amp;amp; not being able to see them is the worst feeling ever!,1,0,0,0
671679684489388032,2015-12-01 13:18:10,RT @MrPeterAndre: Having fun trying to spot @Schofe in every ITV show today for @ITVTextSanta #PipKnit :)),59,0,0,0
671676615018061824,2015-12-01 13:05:58,"RT @marianaslester: like we don't need any more ""fans"" saying they've been here since the fix me days when they were probz not even born yet",1,0,0,0
671676514396672000,2015-12-01 13:05:34,RT @BryanStars: I think too much before bed.,730,0,0,0
671676396255764480,2015-12-01 13:05:06,Exam stress got my eyebrows looking shit😡 I've never had them this bad.,0,0,0,0
671675960975106049,2015-12-01 13:03:22,"@4thlightsout @marianaslester They should ""STAY IN THEIR LANE"" 😂😂",0,0,0,0
671675795820126208,2015-12-01 13:02:43,@marianaslester noo! Don't! I just got overly  excited cuz... tøp 😻,0,0,0,0
671675284169605120,2015-12-01 13:00:41,"@marianaslester it just has a similar line to what you said ""stay in your lane boy, lane boy But we go where we want to..""
Idk, i laughed😂",0,1,0,0
671669708630990848,2015-12-01 12:38:32,Reminds me of tøp's kick ass song🎤🎉 https://t.co/vLu7cRULBE,0,1,0,1
671645794399834112,2015-12-01 11:03:30,"@somnystars 💫 you're stunning , Jess 💜",0,0,0,0
671645485141270529,2015-12-01 11:02:16,"RT @somnystars: Tagged by @DesperateTrench ❤
Sorry if you've been tagged already! https://t.co/iIhxOZUBwz",5,0,1,0
671640957004181504,2015-12-01 10:44:17,RT @JoshRamsay: Well we just broke Into the top 40 in hot AC charts in America! First time in our career! sick,8764,0,0,0
671639820138061824,2015-12-01 10:39:46,RT @WeNeedFeminlsm: Please share this and remember this!! 💕 https://t.co/CcJ4CxAuDu,2455,0,1,0
671504274501816320,2015-12-01 01:41:09,"RT @BIessedVoices: ""If I was a boy"" 😍 http://t.co/oamw0MOaBG",19144,0,1,0
671490878549151744,2015-12-01 00:47:55,RT @DoItLikeMtrench: @_Alexithymia_x so are u ilysm,1,0,0,0
671490611351040000,2015-12-01 00:46:52,@DoItLikeMtrench ssssh. You are so stunning💖ily!,0,1,0,0
671484982427275264,2015-12-01 00:24:30,@DoItLikeMtrench too much perfection. PleasE sToP,0,0,0,0
671484924793389057,2015-12-01 00:24:16,RT @DoItLikeMtrench: Im christmassy af ♥♥ https://t.co/nMwsxB7Eog,5,0,1,0
671483144814637058,2015-12-01 00:17:11,RT @NARSissist: Great eyebrows are essential.,224,0,0,0
671482502142427136,2015-12-01 00:14:38,Tiegan is ready for Christmas!! 😆,3,1,0,0
671453594781097984,2015-11-30 22:19:46,"RT @class47peter: I agree with Yvette I want Jorgie to win, we need another queen of the jungle to win, been a while #ImACeleb",14,0,0,0
671389696946274304,2015-11-30 18:05:52,It's disgusting and disrespectful.,0,0,0,0
671389629732552704,2015-11-30 18:05:36,"So they're discussing whether or not to bomb syria, in the news. But there was no need to have ""allah"" written in arabic in the background",0,0,0,0
671384959773462528,2015-11-30 17:47:02,RT @PetrovaBloodlin: why does every TV show like to rip out my heart it's not fun for me,2,0,0,0
671350603218554881,2015-11-30 15:30:31,RT @Hollyoaks: Heeey Cameron! How long until the #HollyoaksWinterTrailer lands right here on Twitter? https://t.co/RA376xHSsl,46,0,1,0
671350125130854400,2015-11-30 15:28:37,"RT @metalhowell: do you believe internet friends count as real friends

(RT after you voted)",334,0,0,0
671283420027310080,2015-11-30 11:03:33,I'm so happy for you💖🎉 https://t.co/zbkMkwYEfp,0,1,0,1
671264463425794048,2015-11-30 09:48:14,Probably should go back to sleep considering the amount of sleep I've been getting.,0,0,0,0
671264192821895168,2015-11-30 09:47:09,"RT @Adeele_lyrics: I can't help feeling, we could have had it all.",1,0,0,0
671263899098984448,2015-11-30 09:45:59,RT @DoItLikeMtrench: Happy St Andrews day,1,0,0,0
671263625491955712,2015-11-30 09:44:54,"RT @MrPeterAndre: On set with rickygervais #brentsback

Great first day back post strictly. 

P.s thanks to everybody… https://t.co/DI5OJbR…",53,0,0,0
671262396351164416,2015-11-30 09:40:01,RT @JoshRamsay: thanks to all our awesome fans who came out and kicked ass on this first half of the US tour! Had an amazing time. And @sec…,164,0,0,0
671138926703300608,2015-11-30 01:29:23,RT @wasim_dr: imagine if people actually thought about what they were going to say before saying it.,106,0,0,0
671131498339287041,2015-11-30 00:59:52,@snow13MT *sad face*,0,0,0,0
671131437853184001,2015-11-30 00:59:38,"Hahhaa, Anni not only makes my heart warm but gives me a great laugh.
Ps, please let me staaaayyyyyy😩😂😩",0,0,0,0
671131145422118912,2015-11-30 00:58:28,@snow13MT BUT ..😩😩😩 C'MON. LET ME STAY UP!!??! 🍫🎄,0,0,0,0
671129965585375232,2015-11-30 00:53:47,"Brb, crying🙊😭 💙 #socute 💜💖 https://t.co/JpuxkHvkUY",0,0,0,1
671129795732905984,2015-11-30 00:53:06,"Hahahha chill, ""mom"" No uni tomorrow 🎉😄 (although secretly sad because revision week).. https://t.co/hbUrZdWMpz",0,0,0,1
671128623567536128,2015-11-30 00:48:27,@snow13MT but you're a bundle of joy to be around/talk to...so i love you for that😄💞,0,1,0,0
671098684927537152,2015-11-29 22:49:29,RT @marianaslester: CRIS IS ON THE TRENCH INSTA IM NOT OKAY,5,0,0,0
671094362391060481,2015-11-29 22:32:18,RT @NathanZed: Why do people get embarrassed about accidentally liking old pictures I'm like girl you looked fine as hell 274 weeks ago her…,5872,0,0,0
671061150902169601,2015-11-29 20:20:20,Time is momey aswell yknow. I can't just drop out of uni and spend ££££ to see a band when they're touring. It's not convenient,1,4,0,0
671054922230665220,2015-11-29 19:55:35,RT @cbauno_: The Arabic letter ت is some nice smiley face tho,38,0,0,0
671054431618736128,2015-11-29 19:53:38,Anni makes no sense half the time but i love her so much,0,1,0,0
671054018156843008,2015-11-29 19:52:00,https://t.co/kqpvJbigL1.t.o.p.W.i.t.h.T.h.eB.i.t.c.h.y.n.e.s.s.S.i.t.T.h.e.F.d.o.w.n.,2,2,0,1
671053166864171008,2015-11-29 19:48:37,RT @DoItLikeMtrench: GOD SAKE IM SUCH AN IDIOT https://t.co/YgnV1IN1iE,1,0,0,1
671051764913872896,2015-11-29 19:43:02,RT @mtrench: Pic courtesy of @_kendrarose13 Ian is lurking in the shadows. Last #heyyouguysUSA show of 2015 https://t.co/1Pyam6WIlV,43,0,0,1
671007751217225733,2015-11-29 16:48:09,RT @JakeJMitchell: N A N D O S,144,0,0,0
671000552986288128,2015-11-29 16:19:33,RT @marianaslester: those RT in ten seconds things are so stupid. I jus saw one that said RT or ull die?? I know it's a joke but that could…,1,0,0,0
670989569085558784,2015-11-29 15:35:54,"I need no human.. They only disappoint.
I have faith in Allah. That is enough for me.",0,0,0,0
670950878191476736,2015-11-29 13:02:09,"RT @hassanrahman11: 'Even if your sins reached up to the clouds in the sky, and you asked me for forgiveness, I would forgive you' 

The Me…",760,0,0,0
670950456127070209,2015-11-29 13:00:29,RT @DoItLikeMtrench: Constantly harrasing someone is bullying just in case you didn't know,8,0,0,0
670731948080422912,2015-11-28 22:32:12,"RT @MrPeterAndre: Please vote for me on Strictly - LL 09015 22 52 12
Mobile 62252 12 or go to https://t.co/sMiJg2El7H thank you! :))",127,0,0,1
670716625658716160,2015-11-28 21:31:19,"RT @Towiecenter: GET VOTING FOR @misJORGIEPORTER ! We need her safe tonight!!!
landline 09020 44 24 05 or mobile call 6442405 https://t.co/…",43,0,0,0
670704718440734720,2015-11-28 20:44:00,RT @DesperateTrench: I love Astoria,3,0,0,0
670703105244323840,2015-11-28 20:37:36,RT @MrPeterAndre: It ain't over till the 'whatever size lady sings' :))))… https://t.co/vCxz3Lm1BL,50,0,0,1
670701598579032064,2015-11-28 20:31:36,RT @DoItLikeMtrench: Trench better be super excited to meet Cris or I swear to the heavens above I WILL lose my shit,4,0,0,0
670701518627147782,2015-11-28 20:31:17,RT @DoItLikeMtrench: I used to love watching X factor but now its a load of shite. I'm a celebrity is where its at,1,0,0,0
670567113036275712,2015-11-28 11:37:12,@awkwardnarwhal_ we should!! X 😆😘💜,0,1,0,0
670559251505524736,2015-11-28 11:05:58,@awkwardnarwhal_  Need to do it again😣 missing you alreadyyyy😏😏 X 😜💜,0,0,0,0
670558606899716097,2015-11-28 11:03:24,"@awkwardnarwhal_ Anytime!! 😏
Was great catching up 💖💖",0,0,0,0
670554627516063745,2015-11-28 10:47:36,We loved seeing you!!  Thanks for comimgg😘 💜😜 https://t.co/d53wV0n0ao,0,1,0,1
670379170107670528,2015-11-27 23:10:23,RT @mtrxnch: id likE TO KNOW WHERE I CAN HEAR THIS https://t.co/BZ7e8zMVO0,5,0,0,1
670331629446037505,2015-11-27 20:01:29,RT @AimeeBeck_: Surprised I've not been charged 5p for the bags under my eyes👀,725,0,0,0
670291950860419072,2015-11-27 17:23:49,"""Don't let people know too much about you""
Damn right.",0,2,0,0
669948663553245184,2015-11-26 18:39:43,"RT @JoshRamsay: I'm going to be honest, it's 6pm and I'm still not sure what day of the week it is, or what city I'm in. #TourLife",187,0,0,0
669634621869563905,2015-11-25 21:51:49,No sympathy for Charlene what so ever 😂 lYou can't expect to be free that quick! #TheApprentice Classic Lord Sugar😆😂,0,3,0,0
669588746619195392,2015-11-25 18:49:32,😭💔,0,0,0,0
669587591503704064,2015-11-25 18:44:56,RT @mtrench: It appears our fate together may be sealed. @abrband https://t.co/ZJvM61wp96,97,0,1,0
669587522444505089,2015-11-25 18:44:40,I didn't see you 😢💔💔😭 https://t.co/QmR6pf6OZr,0,0,0,1
669544026895437825,2015-11-25 15:51:50,RT @CadburyUK: He might have the style but does @JoeyEssex_ have what it takes to be #NewMilkTrayMan? https://t.co/abv2BjpKQ3 https://t.co/…,83,0,0,1
669543067398119424,2015-11-25 15:48:01,RT @NiallOfficial: Thank you all so much for voting for us and allowing us to have great nights like that . We had a lot of fun,133221,0,0,0
669520933078638592,2015-11-25 14:20:04,"@snow13MT sssssssh. I did put my phone down and..... eventually, i did fall asleep 😏",0,0,0,0
669344692803379200,2015-11-25 02:39:45,I promise I'm sleeping.,0,0,0,0
669344641783828480,2015-11-25 02:39:33,Bye. 💤💤💤💤💤💤💤💤 https://t.co/libf2S6SWf,0,0,0,1
669344542735409152,2015-11-25 02:39:09,I'VE BEEN TOLD OFF...😭  https://t.co/mVUScxxyTK,0,0,0,1
669343020068773888,2015-11-25 02:33:06,"@snow13MT 😂 oops, sorry.. This child is just v nocturnal. I'll stop tweeting..may help😂",0,0,0,0
669342706779463680,2015-11-25 02:31:51,Damn you thoughts,0,0,0,0
669342192780079104,2015-11-25 02:29:49,2:31am and guess who's awake..😣,0,0,0,0
669300225652211712,2015-11-24 23:43:03,RT @jaykpurdy: If you like Christmas music. Tune into my snapchat @jaykpurdy,31,0,0,0
669299679948087296,2015-11-24 23:40:53,"RT @VickilljoyRayon: I'm just so sick, I thought you might be here, but you di-disappear!",2,0,0,0
669298250567057409,2015-11-24 23:35:12,RT @SincerelyTumblr: my anxiety is higher than my grades,3221,0,0,0
669264230667939846,2015-11-24 21:20:01,"@somnystars @Taytay412 @marianaslester @tylerrjoseph @joshuadun @twentyonepilots i can't talk much, i sold my soul to Tøp😂😍😍",0,4,0,0
669263880116412416,2015-11-24 21:18:37,"RT @TwentyOneFandom: I'm a fan, you're a fan, we're all fans. Twenty One Pilots til the day we die. |-/ Thank You @tylerrjoseph and @joshua…",358,0,0,0
669263856561180674,2015-11-24 21:18:32,"RT @Jacob_Tellijohn: S A D
T N E
R D P
E     R
S     E
S     S
E     S
D     E
        D",43,0,0,0
669253460999733248,2015-11-24 20:37:13,Thank you @Taytay412 @somnystars and @marianaslester for killing me with these beautiful human beings 😩😍 https://t.co/NSynye02Oh,3,3,1,0
669208255936249856,2015-11-24 17:37:36,"RT @JoshRamsay: fuck, I've been to every single one. Imagine how I feel https://t.co/0FdbiUsTff",343,0,0,1
669206056661336069,2015-11-24 17:28:51,Being ill is not so bad when you just sit and watch tøp videos all day. Couldn't have been more IN love if i tried🙊😏 https://t.co/QrfQc1Q2mU,0,0,1,0
669145426784870400,2015-11-24 13:27:56,"RT @deenhigh: Never underestimate the power of sincere, heartfelt Dua; it has the power to change lives",464,0,0,0
668922944064724992,2015-11-23 22:43:52,RT @SincerelyTumblr: lazy is such an ugly word I prefer the term selective participation,3194,0,0,0
668922915505721344,2015-11-23 22:43:45,RT @lani_woolgar: BOYS CAN U PLEASE MAKE YOUR INTENTIONS CLEAR WITH GIRLS CAUSE FALSE HOPE IS A FUCKING HORRIBLE THING OKAY JUST STOP,3,0,0,0
668918813463855108,2015-11-23 22:27:27,RT @BaeDates: this is actually so cute 😭❤️ http://t.co/mRo4asJSg2,6767,0,1,0
668918602737807361,2015-11-23 22:26:37,"Damn, i miss you so much",0,0,0,0
668918361720537088,2015-11-23 22:25:39,"RT @SincerelyTumblr: ""dark lipstick makes you look intimidating""

good. stay the hell away from me.",2865,0,0,0
668901150536658945,2015-11-23 21:17:16,It's already passed 9pm. Where tf did the time go???,0,0,0,0
668900953622495232,2015-11-23 21:16:29,RT @SincerelyTumblr: the bags under my eyes are designer,2659,0,0,0
668898827005534208,2015-11-23 21:08:02,RT @imacelebrity: Looks like @DuncanBannatyne woke up on the right side of the jungle this morning #ImACeleb https://t.co/nlvtkU81Ul,463,0,1,0
668894378690244609,2015-11-23 20:50:21,Not long until the end of the semester. It's went so fast,0,0,0,0
668889855573774336,2015-11-23 20:32:23,RT @Lord_Sugar: My wife  https://t.co/7Q8rwJUkFU,111,0,0,1
668889790826323968,2015-11-23 20:32:08,"RT @bbceastenders: What are the odds they're just treating Ronnie to a drive through? #EastEnders
https://t.co/ZGuhExOWWT",119,0,0,1
668886116469223424,2015-11-23 20:17:32,People in Edinburgh can't drive. Especially the guy who did the illegal 3 point turn and i had to do the emergency stop in a heap of traffic,0,2,0,0
668839991708131328,2015-11-23 17:14:15,Think I'm dying again D;,0,1,0,0
668708584998494208,2015-11-23 08:32:05,"RT @mtrench: So we did an 80s album and are doing an 80s tour. What happened in the 80s? Guyliner, that's what happened. Get used to it.",227,0,0,0
668528228315897856,2015-11-22 20:35:24,Ewwwww...i feel ill,0,0,0,0
668505462380318721,2015-11-22 19:04:57,RT @thebxy: People are getting so temporary saving numbers is becoming a waste of time. Starting to wonder if everyone in my life has an ex…,293,0,0,0
668499801697345537,2015-11-22 18:42:27,Tagged by the lovely: @marianaslester and @somnystars (sorry if you already been tagged) https://t.co/NnaycVKuuP,2,3,1,0
668497921793462272,2015-11-22 18:34:59,RT @marianaslester: tagged by @winsomelester 🎉 https://t.co/BQlK6LTjw8,3,0,0,0
668497921789313024,2015-11-22 18:34:59,"RT @somnystars: Tagged by @marianaslester 
Sorry if you're already tagged https://t.co/cQWbaGNG5z",2,0,1,0
668469942099030017,2015-11-22 16:43:48,"""Life on Mars would be difficult"" 
""But so is life on earth. You can see, it's not exactly a picnic either""",0,1,0,0
668467046783537153,2015-11-22 16:32:18,@4thlightsout @marianaslester THEN THEY WONDER WHY THE NUMBERS FOR PEOPLE BEING AFFECTED WITH EATING DISORDERS ARE INCREASING...😒,1,2,0,0
668465912576610304,2015-11-22 16:27:47,@marianaslester @4thlightsout EXACTLY. WTF. I'M SORRY FOR HAVING A PLACE TO DIGEST MY FOOD. OH NO. SUE ME. IMFACT I'M NOT SORRY,1,2,0,0
668465344005152768,2015-11-22 16:25:32,"@marianaslester @4thlightsout ""x amount is beach body ready"" LIKE NO BITCH. EVERYONE IS BEACH BODY READY👊🏼",1,2,0,0
668464943314968577,2015-11-22 16:23:56,"@4thlightsout @marianaslester i think it's fair to say the external pressures exerted on us, are too unrealistic and unreal, augH.",1,1,0,0
668464266236809217,2015-11-22 16:21:15,It's more of a cause for concern if that is the case... ;0 https://t.co/Jtw48Odvt3,0,1,0,1
668464030810554372,2015-11-22 16:20:19,The sky is so pretty this time of year🌆,0,0,0,0
668457434332184576,2015-11-22 15:54:06,https://t.co/fLhzaxcPdD,1,1,1,0
668456803945062400,2015-11-22 15:51:36,"As obsessed as i was, this was not me @DoItLikeMtrench @awkwardnarwhal_ @Drews_Juliet1  https://t.co/KvXFjzkKds",0,2,0,1
668456537053073409,2015-11-22 15:50:32,"RT @SecondarySchooI: ""It's not even cold!""

Says the P.E. teacher wearing 130 layers of clothing",1000,0,0,0
668455417077481472,2015-11-22 15:46:05,"RT @Mona_dr23: The Prophet ﷺ said; 
""I leave for you two things which will never lead you astray: The Qur'an and my Sunnah.""❤️❤️❤️ http://t…",14004,0,0,0
668455281479806976,2015-11-22 15:45:33,RT @DrrakeVibes: You change for two reasons. Either you learn enough that you want to or you've been hurt enough that you have to.,476,0,0,0
668453571072016384,2015-11-22 15:38:45,"RT @SongsTrashOrNot: Twenty One Pilots - Stressed Out
RT = Not Trash
Fave = Trash",770,0,0,0
668451663980662784,2015-11-22 15:31:10,RT @marianaslester: adding to Cris's rant: I literally can't fit into most girls clothes bc I'm so tall like do they expect all girls to be…,5,0,0,0
668451569571119104,2015-11-22 15:30:48,RT @marianaslester: guys large vs girls large um wtf https://t.co/TByKmU4lc5,4,0,1,0
668451265664413702,2015-11-22 15:29:35,RT @DesperateTrench: GUYS I FINALLY GOT A VIDEO OF JRAMS SNORTING I CANT BREATHE http://t.co/0BxkPddgFv,164,0,1,0
668450932473110528,2015-11-22 15:28:16,RT @SincerelyTumblr: i need one of those hugs where i can bury my head in someone’s chest and stay like that for several minutes,3833,0,0,0
668450870665879556,2015-11-22 15:28:01,"RT @FrancininMaraj: my trust so fucked up, i feel like everybody trynna play me",2109,0,0,0
668425959046008832,2015-11-22 13:49:02,"RT @Y2SHAF: Why do people put slaggy pictures on Insta but with a casual caption like ""tired 💤"".. So am I of your fuckin pulled up primark …",356,0,0,0
668408532753104896,2015-11-22 12:39:47,Clearing out followers &amp; thinking why tf i followed someone in the first place &amp; replied to them for them to just unfollow in the end #waste,0,0,0,0
668391043201679360,2015-11-22 11:30:17,"Blame the person, not the religion.",1,2,0,0
668390930848858112,2015-11-22 11:29:50,There's people like me who are true Muslims but have done fuck all and are getting hate. Need i explain again that terrorism has no religion,0,1,0,0
668390584197976064,2015-11-22 11:28:28,If you think Muslim's are terrorists then you have a long way to go in education. God help you.,0,0,0,0
668389555289092096,2015-11-22 11:24:22,"RT @mtrench: Behind the Scenes of the #Astoria photoshoot. Ian's shirt deserves an award!
https://t.co/JoI4opluwx",72,0,0,1
668221119271452674,2015-11-22 00:15:04,RT @VitoriaThorsen: Think twice before you give a fuck.,1,0,0,0
668220187372597248,2015-11-22 00:11:22,Me........ Everyday ;o https://t.co/CSOdyeSqYb,0,0,0,1
668219904882032640,2015-11-22 00:10:14,RT @w_clareeee20: So so cold tonight!!! Ooo my old bones hurt!! :(,1,0,0,0
668218275944398848,2015-11-22 00:03:46,"RT @postsAmber: ""I heard"" = false information.",727,0,0,0
668181345089282048,2015-11-21 21:37:01,RT @somnystars: @mtrench I have a lot of cds (this was pre astoria) https://t.co/j1yTkQITEW,2,0,1,0
668179474802974722,2015-11-21 21:29:35,It sucks how I'm so busy with uni commitments that i can't even make time to see anyone😩,0,0,0,0
668069561430892544,2015-11-21 14:12:50,I should get revising for my exams 😩,0,0,0,0
668068417799327744,2015-11-21 14:08:17,POST THE PICTURE SOON🎉 CONGRATS BAE 🎉 https://t.co/1DFy2jwJDC,0,0,0,1
668040407301939200,2015-11-21 12:16:59,"RT @Lord_Sugar: I'm already recruiting for Apprentice 2016. If you have a great business plan and need my £250,000 investment, go to https:…",103,0,0,0
668011361264394240,2015-11-21 10:21:34,RT @mtrench: Smiley girl you made my night. Thanks for being Smiley. World please learn. Be Smiley.,154,0,0,0
667804373611880456,2015-11-20 20:39:04,RT @DoItLikeMtrench: @JoshRamsay do you know of a really cool place called Scotland. It's nice you should check that ish out,1,0,0,0
667772686723096578,2015-11-20 18:33:09,"RT @zaynmalik: I don't want you to wait for me,
I'm not coming home✌️",144100,0,0,0
667771792006758401,2015-11-20 18:29:36,"RT @MrPeterAndre: It's  anti bullying week / month 
Plse support 
@kungfuschools
#antibullyingweek
#kungfuschools https://t.co/MjWO5s7ZzV",102,0,0,1
667751272423030784,2015-11-20 17:08:04,I get confused alot ;s,0,0,0,0
667750730518962176,2015-11-20 17:05:55,RT @qlitterbug: who is blurryface and why does he wants meme bread,9,0,0,0
667725577714073602,2015-11-20 15:25:58,"RT @wordsporns: Be with someone who won't stay mad at you, who can't stand not talking to you, and who's afraid of losing you.",15425,0,0,0
667695776269733888,2015-11-20 13:27:32,"RT @Drews_Juliet1: We have 3 types of friends in life. Friends for a reason,  friends for a season and friends for a lifetime.",1,0,0,0
667694350575472640,2015-11-20 13:21:52,"RT @BeyondBrokenDep: depression is when you don’t really care about anything. anxiety is when you care too much, and over think everything,…",125,0,0,0
667694274985762816,2015-11-20 13:21:34,RT @MrPeterAndre: Get 20% off the entire store this weekend. Enter code EARLY20 at checkout to receive discount. Valid 20th-22nd Nov https:…,26,0,0,0
667444459836194818,2015-11-19 20:48:54,RT @dxyle: Autocorrect exists and people still tweet like this https://t.co/t2wT8BNXpg,12,0,1,0
667438369853558784,2015-11-19 20:24:42,RT @awkwardnarwhal_: ahhhhh i did loveeee it! ill be back soon :3 xxxxx https://t.co/dlF35TqqL2,1,0,0,1
667435914394734592,2015-11-19 20:14:57,RT @MrPeterAndre: Just posted a photo https://t.co/IEk8lhl9zA,34,0,0,1
667085118025162753,2015-11-18 21:01:00,I'm now watching #TheApprentice so everyone go away/ i will not reply until tomorrow. Why tomorrow? Cuz i need sleep afterwards👍🏼,0,0,0,0
667084346566799360,2015-11-18 20:57:56,RT @Lord_Sugar: hmm....   I think he is having withdrawal symptoms not being in Dragons den missing the fame   https://t.co/0UExIJTdTk,10,0,0,1
667082690965970945,2015-11-18 20:51:21,The thing i look forward to all week is The Apprentice. Only 8 minutes left 🙌🏼,0,0,0,0
667074519559966720,2015-11-18 20:18:53,"Eew, It's too cold to shower😡",0,1,0,0
667065512048873472,2015-11-18 19:43:06,"RT @HashtagAbdul: *Writes one sentence* 
*takes a break for 4 hours*",771,0,0,0
667000926893404161,2015-11-18 15:26:27,"RT @Drews_Juliet1: Just watched @afterromeo new cover video of Adele's song Hello,  and it was amazing.",1,0,0,0
666719521563131904,2015-11-17 20:48:15,RT @Hollyoaks: #TalkPants &amp; keep your child safe from sexual abuse. More on @NSPCC Underwear Rule here: https://t.co/ZiCnHn0Epv https://t.c…,153,0,0,1
666679035926331392,2015-11-17 18:07:23,I love Nicola Sturgeon,0,0,0,0
666678810247634944,2015-11-17 18:06:29,"If you don't talk to me and want to, you should really hit me up.",0,1,0,0
666678386224418816,2015-11-17 18:04:48,RT @Ioverdearest: mike giving me a dad speech about how hes concerned about how i dont sleep and eat so little when i travel for them https…,5,0,0,0
666354502698729473,2015-11-16 20:37:48,@viiiiohe boooYAAAA 👊🏼💖💃XXXXX,0,1,0,0
666354443378642944,2015-11-16 20:37:34,It's disgusting that hate crime on Muslims have already begun in response to the Paris Attacks.,0,2,0,0
666315328788545536,2015-11-16 18:02:08,@viiiiohe OMG YOU'RE SO CUTE!! I'M COUNTING DOWN TILL YOU GET HERE😏 COME QUICKER 🌃✈,0,1,0,0
